,_id,Country code,country,country_code,year_week,source,new_cases,number_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant,percent_cases_sequenced
5833,626938c276e83156d9c65e82,,Estonia,EE,2021-17,GISAID,2402,168,Yes,UNK,0,,,7
5834,626938c276e83156d9c65e83,,Estonia,EE,2021-17,GISAID,2402,168,Yes,XD,0,168,0,7
5835,626938c276e83156d9c65e84,,Estonia,EE,2021-18,GISAID,2283,159,Yes,B.1.1.529,0,159,0,7
5836,626938c276e83156d9c65e85,,Estonia,EE,2021-18,GISAID,2283,159,Yes,B.1.617.2,0,159,0,7
5837,626938c276e83156d9c65e86,,Estonia,EE,2021-18,GISAID,2283,159,Yes,Other,159,159,100,7
5838,626938c276e83156d9c65e87,,Estonia,EE,2021-18,GISAID,2283,159,Yes,UNK,0,,,7
5839,626938c276e83156d9c65e88,,Estonia,EE,2021-18,GISAID,2283,159,Yes,XD,0,159,0,7
5840,626938c276e83156d9c65e89,,Estonia,EE,2021-19,GISAID,1870,167,Yes,B.1.1.529,0,167,0,8.9
5841,626938c276e83156d9c65e8a,,Estonia,EE,2021-19,GISAID,1870,167,Yes,B.1.617.2,0,167,0,8.9
5842,626938c276e83156d9c65e8b,,Estonia,EE,2021-19,GISAID,1870,167,Yes,Other,167,167,100,8.9
5843,626938c276e83156d9c65e8c,,Estonia,EE,2021-19,GISAID,1870,167,Yes,UNK,0,,,8.9
5844,626938c276e83156d9c65e8d,,Estonia,EE,2021-19,GISAID,1870,167,Yes,XD,0,167,0,8.9
5845,626938c276e83156d9c65e8e,,Estonia,EE,2021-20,GISAID,1465,0,Yes,B.1.1.529,0,0,,0
5846,626938c276e83156d9c65e8f,,Estonia,EE,2021-20,GISAID,1465,0,Yes,B.1.617.2,0,0,,0
5847,626938c276e83156d9c65e90,,Estonia,EE,2021-20,GISAID,1465,0,Yes,Other,0,0,,0
5848,626938c276e83156d9c65e91,,Estonia,EE,2021-20,GISAID,1465,0,Yes,UNK,0,,,0
5849,626938c276e83156d9c65e92,,Estonia,EE,2021-20,GISAID,1465,0,Yes,XD,0,0,,0
5850,626938c276e83156d9c65e93,,Estonia,EE,2021-21,GISAID,876,0,Yes,B.1.1.529,0,0,,0
5851,626938c276e83156d9c65e94,,Estonia,EE,2021-21,GISAID,876,0,Yes,B.1.617.2,0,0,,0
5852,626938c276e83156d9c65e95,,Estonia,EE,2021-21,GISAID,876,0,Yes,Other,0,0,,0
5853,626938c276e83156d9c65e96,,Estonia,EE,2021-21,GISAID,876,0,Yes,UNK,0,,,0
5854,626938c276e83156d9c65e97,,Estonia,EE,2021-21,GISAID,876,0,Yes,XD,0,0,,0
5855,626938c276e83156d9c65e98,,Estonia,EE,2021-22,GISAID,612,79,Yes,B.1.1.529,0,79,0,12.9
5856,626938c276e83156d9c65e99,,Estonia,EE,2021-22,GISAID,612,79,Yes,B.1.617.2,0,79,0,12.9
5857,626938c276e83156d9c65e9a,,Estonia,EE,2021-22,GISAID,612,79,Yes,Other,79,79,100,12.9
5858,626938c276e83156d9c65e9b,,Estonia,EE,2021-22,GISAID,612,79,Yes,UNK,0,,,12.9
5859,626938c276e83156d9c65e9c,,Estonia,EE,2021-22,GISAID,612,79,Yes,XD,0,79,0,12.9
5860,626938c276e83156d9c65e9d,,Estonia,EE,2021-23,GISAID,380,58,Yes,B.1.1.529,0,58,0,15.3
5861,626938c276e83156d9c65e9e,,Estonia,EE,2021-23,GISAID,380,58,Yes,B.1.617.2,2,58,3.4,15.3
5862,626938c276e83156d9c65e9f,,Estonia,EE,2021-23,GISAID,380,58,Yes,Other,56,58,96.6,15.3
5863,626938c276e83156d9c65ea0,,Estonia,EE,2021-23,GISAID,380,58,Yes,UNK,0,,,15.3
5864,626938c276e83156d9c65ea1,,Estonia,EE,2021-23,GISAID,380,58,Yes,XD,0,58,0,15.3
5865,626938c276e83156d9c65ea2,,Estonia,EE,2021-24,GISAID,282,40,Yes,B.1.1.529,0,40,0,14.2
5866,626938c276e83156d9c65ea3,,Estonia,EE,2021-24,GISAID,282,40,Yes,B.1.617.2,0,40,0,14.2
5867,626938c276e83156d9c65ea4,,Estonia,EE,2021-24,GISAID,282,40,Yes,Other,40,40,100,14.2
5868,626938c276e83156d9c65ea5,,Estonia,EE,2021-24,GISAID,282,40,Yes,UNK,0,,,14.2
5869,626938c276e83156d9c65ea6,,Estonia,EE,2021-24,GISAID,282,40,Yes,XD,0,40,0,14.2
5870,626938c276e83156d9c65ea7,,Estonia,EE,2021-25,GISAID,165,5,Yes,B.1.1.529,0,5,0,3
5871,626938c276e83156d9c65ea8,,Estonia,EE,2021-25,GISAID,165,5,Yes,B.1.617.2,2,5,40,3
5872,626938c276e83156d9c65ea9,,Estonia,EE,2021-25,GISAID,165,5,Yes,Other,3,5,60,3
5873,626938c276e83156d9c65eaa,,Estonia,EE,2021-25,GISAID,165,5,Yes,UNK,0,,,3
5874,626938c276e83156d9c65eab,,Estonia,EE,2021-25,GISAID,165,5,Yes,XD,0,5,0,3
5875,626938c276e83156d9c65eac,,Estonia,EE,2021-26,GISAID,227,51,Yes,B.1.1.529,0,51,0,22.5
5876,626938c276e83156d9c65ead,,Estonia,EE,2021-26,GISAID,227,51,Yes,B.1.617.2,50,51,98,22.5
5877,626938c276e83156d9c65eae,,Estonia,EE,2021-26,GISAID,227,51,Yes,Other,1,51,2,22.5
5878,626938c276e83156d9c65eaf,,Estonia,EE,2021-26,GISAID,227,51,Yes,UNK,0,,,22.5
5879,626938c276e83156d9c65eb0,,Estonia,EE,2021-26,GISAID,227,51,Yes,XD,0,51,0,22.5
5880,626938c276e83156d9c65eb1,,Estonia,EE,2021-27,GISAID,301,87,Yes,B.1.1.529,0,87,0,28.9
5881,626938c276e83156d9c65eb2,,Estonia,EE,2021-27,GISAID,301,87,Yes,B.1.617.2,76,87,87.4,28.9
5882,626938c276e83156d9c65eb3,,Estonia,EE,2021-27,GISAID,301,87,Yes,Other,11,87,12.6,28.9
5883,626938c276e83156d9c65eb4,,Estonia,EE,2021-27,GISAID,301,87,Yes,UNK,0,,,28.9
5884,626938c276e83156d9c65eb5,,Estonia,EE,2021-27,GISAID,301,87,Yes,XD,0,87,0,28.9
5885,626938c276e83156d9c65eb6,,Estonia,EE,2021-28,GISAID,375,73,Yes,B.1.1.529,0,73,0,19.5
5886,626938c276e83156d9c65eb7,,Estonia,EE,2021-28,GISAID,375,73,Yes,B.1.617.2,71,73,97.3,19.5
5887,626938c276e83156d9c65eb8,,Estonia,EE,2021-28,GISAID,375,73,Yes,Other,2,73,2.7,19.5
5888,626938c276e83156d9c65eb9,,Estonia,EE,2021-28,GISAID,375,73,Yes,UNK,0,,,19.5
5889,626938c276e83156d9c65eba,,Estonia,EE,2021-28,GISAID,375,73,Yes,XD,0,73,0,19.5
5890,626938c276e83156d9c65ebb,,Estonia,EE,2021-29,GISAID,645,179,Yes,B.1.1.529,0,179,0,27.8
5891,626938c276e83156d9c65ebc,,Estonia,EE,2021-29,GISAID,645,179,Yes,B.1.617.2,174,179,97.2,27.8
5892,626938c276e83156d9c65ebd,,Estonia,EE,2021-29,GISAID,645,179,Yes,Other,5,179,2.8,27.8
5893,626938c276e83156d9c65ebe,,Estonia,EE,2021-29,GISAID,645,179,Yes,UNK,0,,,27.8
5894,626938c276e83156d9c65ebf,,Estonia,EE,2021-29,GISAID,645,179,Yes,XD,0,179,0,27.8
5895,626938c276e83156d9c65ec0,,Estonia,EE,2021-30,GISAID,1246,189,Yes,B.1.1.529,0,189,0,15.2
5896,626938c276e83156d9c65ec1,,Estonia,EE,2021-30,GISAID,1246,189,Yes,B.1.617.2,187,189,98.9,15.2
5897,626938c276e83156d9c65ec2,,Estonia,EE,2021-30,GISAID,1246,189,Yes,Other,2,189,1.1,15.2
5898,626938c276e83156d9c65ec3,,Estonia,EE,2021-30,GISAID,1246,189,Yes,UNK,0,,,15.2
5899,626938c276e83156d9c65ec4,,Estonia,EE,2021-30,GISAID,1246,189,Yes,XD,0,189,0,15.2
5900,626938c276e83156d9c65ec5,,Estonia,EE,2021-31,GISAID,1472,171,Yes,B.1.1.529,0,171,0,11.6
5901,626938c276e83156d9c65ec6,,Estonia,EE,2021-31,GISAID,1472,171,Yes,B.1.617.2,171,171,100,11.6
5902,626938c276e83156d9c65ec7,,Estonia,EE,2021-31,GISAID,1472,171,Yes,Other,0,171,0,11.6
5903,626938c276e83156d9c65ec8,,Estonia,EE,2021-31,GISAID,1472,171,Yes,UNK,0,,,11.6
5904,626938c276e83156d9c65ec9,,Estonia,EE,2021-31,GISAID,1472,171,Yes,XD,0,171,0,11.6
5905,626938c276e83156d9c65eca,,Estonia,EE,2021-32,GISAID,1942,189,Yes,B.1.1.529,0,189,0,9.7
5906,626938c276e83156d9c65ecb,,Estonia,EE,2021-32,GISAID,1942,189,Yes,B.1.617.2,189,189,100,9.7
5907,626938c276e83156d9c65ecc,,Estonia,EE,2021-32,GISAID,1942,189,Yes,Other,0,189,0,9.7
5908,626938c276e83156d9c65ecd,,Estonia,EE,2021-32,GISAID,1942,189,Yes,UNK,0,,,9.7
5909,626938c276e83156d9c65ece,,Estonia,EE,2021-32,GISAID,1942,189,Yes,XD,0,189,0,9.7
5910,626938c276e83156d9c65ecf,,Estonia,EE,2021-33,GISAID,1970,182,Yes,B.1.1.529,0,182,0,9.2
5911,626938c276e83156d9c65ed0,,Estonia,EE,2021-33,GISAID,1970,182,Yes,B.1.617.2,182,182,100,9.2
5912,626938c276e83156d9c65ed1,,Estonia,EE,2021-33,GISAID,1970,182,Yes,Other,0,182,0,9.2
5913,626938c276e83156d9c65ed2,,Estonia,EE,2021-33,GISAID,1970,182,Yes,UNK,0,,,9.2
5914,626938c276e83156d9c65ed3,,Estonia,EE,2021-33,GISAID,1970,182,Yes,XD,0,182,0,9.2
5915,626938c276e83156d9c65ed4,,Estonia,EE,2021-34,GISAID,2476,180,Yes,B.1.1.529,0,180,0,7.3
5916,626938c276e83156d9c65ed5,,Estonia,EE,2021-34,GISAID,2476,180,Yes,B.1.617.2,180,180,100,7.3
5917,626938c276e83156d9c65ed6,,Estonia,EE,2021-34,GISAID,2476,180,Yes,Other,0,180,0,7.3
5918,626938c276e83156d9c65ed7,,Estonia,EE,2021-34,GISAID,2476,180,Yes,UNK,0,,,7.3
5919,626938c276e83156d9c65ed8,,Estonia,EE,2021-34,GISAID,2476,180,Yes,XD,0,180,0,7.3
5920,626938c276e83156d9c65ed9,,Estonia,EE,2021-35,GISAID,2405,189,Yes,B.1.1.529,0,189,0,7.9
5921,626938c276e83156d9c65eda,,Estonia,EE,2021-35,GISAID,2405,189,Yes,B.1.617.2,189,189,100,7.9
5922,626938c276e83156d9c65edb,,Estonia,EE,2021-35,GISAID,2405,189,Yes,Other,0,189,0,7.9
5923,626938c276e83156d9c65edc,,Estonia,EE,2021-35,GISAID,2405,189,Yes,UNK,0,,,7.9
5924,626938c276e83156d9c65edd,,Estonia,EE,2021-35,GISAID,2405,189,Yes,XD,0,189,0,7.9
5925,626938c276e83156d9c65ede,,Estonia,EE,2021-36,GISAID,2976,177,Yes,B.1.1.529,0,177,0,5.9
5926,626938c276e83156d9c65edf,,Estonia,EE,2021-36,GISAID,2976,177,Yes,B.1.617.2,177,177,100,5.9
5927,626938c276e83156d9c65ee0,,Estonia,EE,2021-36,GISAID,2976,177,Yes,Other,0,177,0,5.9
5928,626938c276e83156d9c65ee1,,Estonia,EE,2021-36,GISAID,2976,177,Yes,UNK,0,,,5.9
5929,626938c276e83156d9c65ee2,,Estonia,EE,2021-36,GISAID,2976,177,Yes,XD,0,177,0,5.9
5930,626938c276e83156d9c65ee3,,Estonia,EE,2021-37,GISAID,3258,169,Yes,B.1.1.529,0,169,0,5.2
5931,626938c276e83156d9c65ee4,,Estonia,EE,2021-37,GISAID,3258,169,Yes,B.1.617.2,169,169,100,5.2
5932,626938c276e83156d9c65ee5,,Estonia,EE,2021-37,GISAID,3258,169,Yes,Other,0,169,0,5.2
5933,626938c276e83156d9c65ee6,,Estonia,EE,2021-37,GISAID,3258,169,Yes,UNK,0,,,5.2
5934,626938c276e83156d9c65ee7,,Estonia,EE,2021-37,GISAID,3258,169,Yes,XD,0,169,0,5.2
5935,626938c276e83156d9c65ee8,,Estonia,EE,2021-38,GISAID,3784,178,Yes,B.1.1.529,0,178,0,4.7
5936,626938c276e83156d9c65ee9,,Estonia,EE,2021-38,GISAID,3784,178,Yes,B.1.617.2,178,178,100,4.7
5937,626938c276e83156d9c65eea,,Estonia,EE,2021-38,GISAID,3784,178,Yes,Other,0,178,0,4.7
5938,626938c276e83156d9c65eeb,,Estonia,EE,2021-38,GISAID,3784,178,Yes,UNK,0,,,4.7
5939,626938c276e83156d9c65eec,,Estonia,EE,2021-38,GISAID,3784,178,Yes,XD,0,178,0,4.7
5940,626938c276e83156d9c65eed,,Estonia,EE,2021-39,GISAID,4970,170,Yes,B.1.1.529,0,170,0,3.4
5941,626938c276e83156d9c65eee,,Estonia,EE,2021-39,GISAID,4970,170,Yes,B.1.617.2,170,170,100,3.4
5942,626938c276e83156d9c65eef,,Estonia,EE,2021-39,GISAID,4970,170,Yes,Other,0,170,0,3.4
5943,626938c276e83156d9c65ef0,,Estonia,EE,2021-39,GISAID,4970,170,Yes,UNK,0,,,3.4
5944,626938c276e83156d9c65ef1,,Estonia,EE,2021-39,GISAID,4970,170,Yes,XD,0,170,0,3.4
5945,626938c276e83156d9c65ef2,,Estonia,EE,2021-40,GISAID,6455,162,Yes,B.1.1.529,0,162,0,2.5
5946,626938c276e83156d9c65ef3,,Estonia,EE,2021-40,GISAID,6455,162,Yes,B.1.617.2,162,162,100,2.5
5947,626938c276e83156d9c65ef4,,Estonia,EE,2021-40,GISAID,6455,162,Yes,Other,0,162,0,2.5
5948,626938c276e83156d9c65ef5,,Estonia,EE,2021-40,GISAID,6455,162,Yes,UNK,0,,,2.5
5949,626938c276e83156d9c65ef6,,Estonia,EE,2021-40,GISAID,6455,162,Yes,XD,0,162,0,2.5
5950,626938c276e83156d9c65ef7,,Estonia,EE,2021-41,GISAID,7999,157,Yes,B.1.1.529,0,157,0,2
5951,626938c276e83156d9c65ef8,,Estonia,EE,2021-41,GISAID,7999,157,Yes,B.1.617.2,157,157,100,2
5952,626938c276e83156d9c65ef9,,Estonia,EE,2021-41,GISAID,7999,157,Yes,Other,0,157,0,2
5953,626938c276e83156d9c65efa,,Estonia,EE,2021-41,GISAID,7999,157,Yes,UNK,0,,,2
5954,626938c276e83156d9c65efb,,Estonia,EE,2021-41,GISAID,7999,157,Yes,XD,0,157,0,2
5955,626938c276e83156d9c65efc,,Estonia,EE,2021-42,GISAID,9988,205,Yes,B.1.1.529,0,205,0,2.1
5956,626938c276e83156d9c65efd,,Estonia,EE,2021-42,GISAID,9988,205,Yes,B.1.617.2,205,205,100,2.1
5957,626938c276e83156d9c65efe,,Estonia,EE,2021-42,GISAID,9988,205,Yes,Other,0,205,0,2.1
5958,626938c276e83156d9c65eff,,Estonia,EE,2021-42,GISAID,9988,205,Yes,UNK,0,,,2.1
5959,626938c276e83156d9c65f00,,Estonia,EE,2021-42,GISAID,9988,205,Yes,XD,0,205,0,2.1
5960,626938c276e83156d9c65f01,,Estonia,EE,2021-43,GISAID,12069,139,Yes,B.1.1.529,0,139,0,1.2
5961,626938c276e83156d9c65f02,,Estonia,EE,2021-43,GISAID,12069,139,Yes,B.1.617.2,139,139,100,1.2
5962,626938c276e83156d9c65f03,,Estonia,EE,2021-43,GISAID,12069,139,Yes,Other,0,139,0,1.2
5963,626938c276e83156d9c65f04,,Estonia,EE,2021-43,GISAID,12069,139,Yes,UNK,0,,,1.2
5964,626938c276e83156d9c65f05,,Estonia,EE,2021-43,GISAID,12069,139,Yes,XD,0,139,0,1.2
5965,626938c276e83156d9c65f06,,Estonia,EE,2021-44,GISAID,173,163,Yes,B.1.1.529,0,163,0,94.2
5966,626938c276e83156d9c65f07,,Estonia,EE,2021-44,GISAID,173,163,Yes,B.1.617.2,163,163,100,94.2
5967,626938c276e83156d9c65f08,,Estonia,EE,2021-44,GISAID,173,163,Yes,Other,0,163,0,94.2
5968,626938c276e83156d9c65f09,,Estonia,EE,2021-44,GISAID,173,163,Yes,UNK,0,,,94.2
5969,626938c276e83156d9c65f0a,,Estonia,EE,2021-44,GISAID,173,163,Yes,XD,0,163,0,94.2
5970,626938c276e83156d9c65f0b,,Estonia,EE,2021-45,GISAID,6726,131,Yes,B.1.1.529,0,131,0,1.9
5971,626938c276e83156d9c65f0c,,Estonia,EE,2021-45,GISAID,6726,131,Yes,B.1.617.2,131,131,100,1.9
5972,626938c276e83156d9c65f0d,,Estonia,EE,2021-45,GISAID,6726,131,Yes,Other,0,131,0,1.9
5973,626938c276e83156d9c65f0e,,Estonia,EE,2021-45,GISAID,6726,131,Yes,UNK,0,,,1.9
5974,626938c276e83156d9c65f0f,,Estonia,EE,2021-45,GISAID,6726,131,Yes,XD,0,131,0,1.9
5975,626938c276e83156d9c65f10,,Estonia,EE,2021-46,GISAID,5181,194,Yes,B.1.1.529,0,194,0,3.7
5976,626938c276e83156d9c65f11,,Estonia,EE,2021-46,GISAID,5181,194,Yes,B.1.617.2,194,194,100,3.7
5977,626938c276e83156d9c65f12,,Estonia,EE,2021-46,GISAID,5181,194,Yes,Other,0,194,0,3.7
5978,626938c276e83156d9c65f13,,Estonia,EE,2021-46,GISAID,5181,194,Yes,UNK,0,,,3.7
5979,626938c276e83156d9c65f14,,Estonia,EE,2021-46,GISAID,5181,194,Yes,XD,0,194,0,3.7
5980,626938c276e83156d9c65f15,,Estonia,EE,2021-47,GISAID,4077,146,Yes,B.1.1.529,0,146,0,3.6
5981,626938c276e83156d9c65f16,,Estonia,EE,2021-47,GISAID,4077,146,Yes,B.1.617.2,146,146,100,3.6
5982,626938c276e83156d9c65f17,,Estonia,EE,2021-47,GISAID,4077,146,Yes,Other,0,146,0,3.6
5983,626938c276e83156d9c65f18,,Estonia,EE,2021-47,GISAID,4077,146,Yes,UNK,0,,,3.6
5984,626938c276e83156d9c65f19,,Estonia,EE,2021-47,GISAID,4077,146,Yes,XD,0,146,0,3.6
5985,626938c276e83156d9c65f1a,,Estonia,EE,2021-48,GISAID,3437,186,Yes,B.1.1.529,0,186,0,5.4
5986,626938c276e83156d9c65f1b,,Estonia,EE,2021-48,GISAID,3437,186,Yes,B.1.617.2,186,186,100,5.4
5987,626938c276e83156d9c65f1c,,Estonia,EE,2021-48,GISAID,3437,186,Yes,Other,0,186,0,5.4
5988,626938c276e83156d9c65f1d,,Estonia,EE,2021-48,GISAID,3437,186,Yes,UNK,0,,,5.4
5989,626938c276e83156d9c65f1e,,Estonia,EE,2021-48,GISAID,3437,186,Yes,XD,0,186,0,5.4
5990,626938c276e83156d9c65f1f,,Estonia,EE,2021-49,GISAID,3305,176,Yes,B.1.1.529,0,176,0,5.3
5991,626938c276e83156d9c65f20,,Estonia,EE,2021-49,GISAID,3305,176,Yes,B.1.617.2,176,176,100,5.3
5992,626938c276e83156d9c65f21,,Estonia,EE,2021-49,GISAID,3305,176,Yes,Other,0,176,0,5.3
5993,626938c276e83156d9c65f22,,Estonia,EE,2021-49,GISAID,3305,176,Yes,UNK,0,,,5.3
5994,626938c276e83156d9c65f23,,Estonia,EE,2021-49,GISAID,3305,176,Yes,XD,0,176,0,5.3
5995,626938c276e83156d9c65f24,,Estonia,EE,2021-50,GISAID,3913,170,Yes,B.1.1.529,5,170,2.9,4.3
5996,626938c276e83156d9c65f25,,Estonia,EE,2021-50,GISAID,3913,170,Yes,B.1.617.2,165,170,97.1,4.3
5997,626938c276e83156d9c65f26,,Estonia,EE,2021-50,GISAID,3913,170,Yes,Other,0,170,0,4.3
5998,626938c276e83156d9c65f27,,Estonia,EE,2021-50,GISAID,3913,170,Yes,UNK,0,,,4.3
5999,626938c276e83156d9c65f28,,Estonia,EE,2021-50,GISAID,3913,170,Yes,XD,0,170,0,4.3
6000,626938c276e83156d9c65f29,,Estonia,EE,2021-51,GISAID,4595,179,Yes,B.1.1.529,56,179,31.3,3.9
6001,626938c276e83156d9c65f2a,,Estonia,EE,2021-51,GISAID,4595,179,Yes,B.1.617.2,123,179,68.7,3.9
6002,626938c276e83156d9c65f2b,,Estonia,EE,2021-51,GISAID,4595,179,Yes,Other,0,179,0,3.9
6003,626938c276e83156d9c65f2c,,Estonia,EE,2021-51,GISAID,4595,179,Yes,UNK,0,,,3.9
6004,626938c276e83156d9c65f2d,,Estonia,EE,2021-51,GISAID,4595,179,Yes,XD,0,179,0,3.9
6005,626938c276e83156d9c65f2e,,Estonia,EE,2021-52,GISAID,6140,161,Yes,B.1.1.529,73,161,45.3,2.6
6006,626938c276e83156d9c65f2f,,Estonia,EE,2021-52,GISAID,6140,161,Yes,B.1.617.2,88,161,54.7,2.6
6007,626938c276e83156d9c65f30,,Estonia,EE,2021-52,GISAID,6140,161,Yes,Other,0,161,0,2.6
6008,626938c276e83156d9c65f31,,Estonia,EE,2021-52,GISAID,6140,161,Yes,UNK,0,,,2.6
6009,626938c276e83156d9c65f32,,Estonia,EE,2021-52,GISAID,6140,161,Yes,XD,0,161,0,2.6
6010,626938c276e83156d9c65f33,,Estonia,EE,2022-01,GISAID,5742,170,Yes,B.1.1.529,150,170,88.2,3
6011,626938c276e83156d9c65f34,,Estonia,EE,2022-01,GISAID,5742,170,Yes,B.1.617.2,20,170,11.8,3
6012,626938c276e83156d9c65f35,,Estonia,EE,2022-01,GISAID,5742,170,Yes,Other,0,170,0,3
6013,626938c276e83156d9c65f36,,Estonia,EE,2022-01,GISAID,5742,170,Yes,UNK,0,,,3
6014,626938c276e83156d9c65f37,,Estonia,EE,2022-01,GISAID,5742,170,Yes,XD,0,170,0,3
6015,626938c276e83156d9c65f38,,Estonia,EE,2022-02,GISAID,15424,168,Yes,B.1.1.529,155,168,92.3,1.1
6016,626938c276e83156d9c65f39,,Estonia,EE,2022-02,GISAID,15424,168,Yes,B.1.617.2,13,168,7.7,1.1
6017,626938c276e83156d9c65f3a,,Estonia,EE,2022-02,GISAID,15424,168,Yes,Other,0,168,0,1.1
6018,626938c276e83156d9c65f3b,,Estonia,EE,2022-02,GISAID,15424,168,Yes,UNK,0,,,1.1
6019,626938c276e83156d9c65f3c,,Estonia,EE,2022-02,GISAID,15424,168,Yes,XD,0,168,0,1.1
6020,626938c276e83156d9c65f3d,,Estonia,EE,2022-03,GISAID,27269,179,Yes,B.1.1.529,173,179,96.6,0.7
6021,626938c276e83156d9c65f3e,,Estonia,EE,2022-03,GISAID,27269,179,Yes,B.1.617.2,6,179,3.4,0.7
6022,626938c276e83156d9c65f3f,,Estonia,EE,2022-03,GISAID,27269,179,Yes,Other,0,179,0,0.7
6023,626938c276e83156d9c65f40,,Estonia,EE,2022-03,GISAID,27269,179,Yes,UNK,0,,,0.7
6024,626938c276e83156d9c65f41,,Estonia,EE,2022-03,GISAID,27269,179,Yes,XD,0,179,0,0.7
6025,626938c276e83156d9c65f42,,Estonia,EE,2022-04,GISAID,41085,177,Yes,B.1.1.529,175,177,98.9,0.4
6026,626938c276e83156d9c65f43,,Estonia,EE,2022-04,GISAID,41085,177,Yes,B.1.617.2,2,177,1.1,0.4
6027,626938c276e83156d9c65f44,,Estonia,EE,2022-04,GISAID,41085,177,Yes,Other,0,177,0,0.4
6028,626938c276e83156d9c65f45,,Estonia,EE,2022-04,GISAID,41085,177,Yes,UNK,0,,,0.4
6029,626938c276e83156d9c65f46,,Estonia,EE,2022-04,GISAID,41085,177,Yes,XD,0,177,0,0.4
6030,626938c276e83156d9c65f47,,Estonia,EE,2022-05,GISAID,48031,135,Yes,B.1.1.529,134,135,99.3,0.3
6031,626938c276e83156d9c65f48,,Estonia,EE,2022-05,GISAID,48031,135,Yes,B.1.617.2,1,135,0.7,0.3
6032,626938c276e83156d9c65f49,,Estonia,EE,2022-05,GISAID,48031,135,Yes,Other,0,135,0,0.3
6033,626938c276e83156d9c65f4a,,Estonia,EE,2022-05,GISAID,48031,135,Yes,UNK,0,,,0.3
6034,626938c276e83156d9c65f4b,,Estonia,EE,2022-05,GISAID,48031,135,Yes,XD,0,135,0,0.3
6035,626938c276e83156d9c65f4c,,Estonia,EE,2022-06,GISAID,37947,105,Yes,B.1.1.529,105,105,100,0.3
6036,626938c276e83156d9c65f4d,,Estonia,EE,2022-06,GISAID,37947,105,Yes,B.1.617.2,0,105,0,0.3
6037,626938c276e83156d9c65f4e,,Estonia,EE,2022-06,GISAID,37947,105,Yes,Other,0,105,0,0.3
6038,626938c276e83156d9c65f4f,,Estonia,EE,2022-06,GISAID,37947,105,Yes,UNK,0,,,0.3
6039,626938c276e83156d9c65f50,,Estonia,EE,2022-06,GISAID,37947,105,Yes,XD,0,105,0,0.3
6040,626938c276e83156d9c65f51,,Estonia,EE,2022-07,GISAID,39239,164,Yes,B.1.1.529,164,164,100,0.4
6041,626938c276e83156d9c65f52,,Estonia,EE,2022-07,GISAID,39239,164,Yes,B.1.617.2,0,164,0,0.4
6042,626938c276e83156d9c65f53,,Estonia,EE,2022-07,GISAID,39239,164,Yes,Other,0,164,0,0.4
6043,626938c276e83156d9c65f54,,Estonia,EE,2022-07,GISAID,39239,164,Yes,UNK,0,,,0.4
6044,626938c276e83156d9c65f55,,Estonia,EE,2022-07,GISAID,39239,164,Yes,XD,0,164,0,0.4
6045,626938c276e83156d9c65f56,,Estonia,EE,2022-08,GISAID,31712,188,Yes,B.1.1.529,188,188,100,0.6
6046,626938c276e83156d9c65f57,,Estonia,EE,2022-08,GISAID,31712,188,Yes,B.1.617.2,0,188,0,0.6
6047,626938c276e83156d9c65f58,,Estonia,EE,2022-08,GISAID,31712,188,Yes,Other,0,188,0,0.6
6048,626938c276e83156d9c65f59,,Estonia,EE,2022-08,GISAID,31712,188,Yes,UNK,0,,,0.6
6049,626938c276e83156d9c65f5a,,Estonia,EE,2022-08,GISAID,31712,188,Yes,XD,0,188,0,0.6
6050,626938c276e83156d9c65f5b,,Estonia,EE,2022-09,GISAID,22671,181,Yes,B.1.1.529,181,181,100,0.8
6051,626938c276e83156d9c65f5c,,Estonia,EE,2022-09,GISAID,22671,181,Yes,B.1.617.2,0,181,0,0.8
6052,626938c276e83156d9c65f5d,,Estonia,EE,2022-09,GISAID,22671,181,Yes,Other,0,181,0,0.8
6053,626938c276e83156d9c65f5e,,Estonia,EE,2022-09,GISAID,22671,181,Yes,UNK,0,,,0.8
6054,626938c276e83156d9c65f5f,,Estonia,EE,2022-09,GISAID,22671,181,Yes,XD,0,181,0,0.8
6055,626938c276e83156d9c65f60,,Estonia,EE,2022-10,GISAID,14983,176,Yes,B.1.1.529,176,176,100,1.2
6056,626938c276e83156d9c65f61,,Estonia,EE,2022-10,GISAID,14983,176,Yes,B.1.617.2,0,176,0,1.2
6057,626938c276e83156d9c65f62,,Estonia,EE,2022-10,GISAID,14983,176,Yes,Other,0,176,0,1.2
6058,626938c276e83156d9c65f63,,Estonia,EE,2022-10,GISAID,14983,176,Yes,UNK,0,,,1.2
6059,626938c276e83156d9c65f64,,Estonia,EE,2022-10,GISAID,14983,176,Yes,XD,0,176,0,1.2
6060,626938c276e83156d9c65f65,EST,Estonia,EE,2022-11,GISAID,10967,189,Yes,B.1.1.529,189,189,100,1.7
6061,626938c276e83156d9c65f66,EST,Estonia,EE,2022-11,GISAID,10967,189,Yes,B.1.617.2,0,189,0,1.7
6062,626938c276e83156d9c65f67,EST,Estonia,EE,2022-11,GISAID,10967,189,Yes,Other,0,189,0,1.7
6063,626938c276e83156d9c65f68,EST,Estonia,EE,2022-11,GISAID,10967,189,Yes,UNK,0,,,1.7
